fore_name_simple	n_authors	genderize_sample_size	query_date	probability_male
seong-jin	4	19	2019-09-21	0.89
yongsoo	4	71	2019-09-21	1.0
saugato	4	3	2019-09-21	1.0
dezhe	4	1	2019-09-21	1.0
deliang	4	10	2019-09-21	0.9
satrajit	4	2	2019-09-21	1.0
jayanth	4	73	2019-09-21	1.0
teunis	4	113	2019-09-21	1.0
joong-ho	4	3	2019-09-21	1.0
samora	4	370	2019-09-21	0.48
dandi	4	639	2019-09-21	0.95
ryung	4	19	2019-09-21	0.58
almut	4	104	2019-09-21	0.12
yunhui	4	21	2019-09-21	0.32999999999999996
danica	4	2158	2019-09-21	0.020000000000000018
jinming	4	27	2019-09-21	0.96
danesh	4	77	2019-09-21	0.96
dane	4	2103	2019-09-21	0.85
ryozo	4	12	2019-09-21	1.0
cheemeng	4	3	2019-09-21	1.0
yong-cui	4	0	2019-09-21	
ryne	4	94	2019-09-21	0.84
dan-yu	4	0	2019-09-21	
ryangguk	4	0	2019-09-21	
ruyang	4	1	2019-09-21	1.0
yuka	4	1748	2019-09-21	0.040000000000000036
dongli	4	11	2019-09-21	0.55
donghoon	4	134	2019-09-21	1.0
ryuzo	4	17	2019-09-21	1.0
charles-henri	4	176	2019-09-21	0.98
saara	4	745	2019-09-21	0.06999999999999995
amaurys	4	56	2019-09-21	0.93
sabry	4	3715	2019-09-21	0.18000000000000005
takayo	4	34	2019-09-21	0.08999999999999997
takaya	4	176	2019-09-21	0.98
allon	4	50	2019-09-21	0.94
aniek	4	237	2019-09-21	0.030000000000000027
danni	4	1933	2019-09-21	0.48
josselin	4	926	2019-09-21	0.91
yuheng	4	14	2019-09-21	0.86
takao	4	406	2019-09-21	1.0
dankyu	4	0	2019-09-21	
jinsong	4	22	2019-09-21	0.91
jostein	4	167	2019-09-21	0.98
jinseok	4	100	2019-09-21	1.0
dongfang	4	14	2019-09-21	0.79
chadi	4	1369	2019-09-21	0.96
shenghui	4	13	2019-09-21	0.92
shengjun	4	20	2019-09-21	0.9
damon	4	1957	2019-09-21	0.98
thuy	4	909	2019-09-21	0.09999999999999998
shengwu	4	3	2019-09-21	1.0
dongyu	4	9	2019-09-22	0.78
yong-chuan	4	0	2019-09-21	
zuhong	4	0	2019-09-21	
ruli	4	210	2019-09-21	0.87
shenshen	4	7	2019-09-21	0.29000000000000004
doraiswami	4	0	2019-09-21	
thy-hou	4	0	2019-09-21	
donglin	4	17	2019-09-21	1.0
ruiting	4	6	2019-09-21	0.17000000000000004
dalin	4	157	2019-09-21	0.44999999999999996
dalila	4	8298	2019-09-21	0.020000000000000018
shereef	4	93	2019-09-21	0.92
cedrik	4	589	2019-09-21	0.99
amaya	4	2355	2019-09-21	0.030000000000000027
tian-li	4	0	2019-09-21	
runqing	4	1	2019-09-21	1.0
damion	4	327	2019-09-21	0.97
jozsef	4	2746	2019-09-21	0.99
runtao	4	0	2019-09-21	
thora	4	81	2019-09-21	0.12
shenglin	4	3	2019-09-21	1.0
ruqian	4	1	2019-09-21	0.0
thorhildur	4	0	2019-09-21	
jeanine	4	3423	2019-09-21	0.020000000000000018
rupinder	4	128	2019-09-21	0.66
dongsung	4	20	2019-09-21	1.0
shengping	4	6	2019-09-21	0.83
ruofei	4	4	2019-09-21	0.25
joydeep	4	90	2019-09-21	1.0
dongya	4	5	2019-09-21	0.4
runze	4	7	2019-09-21	0.86
taina	4	985	2019-09-21	0.06000000000000005
runxin	4	1	2019-09-21	0.0
shengquan	4	4	2019-09-21	1.0
dong-guk	4	2	2019-09-21	1.0
sadaf	4	880	2019-09-21	0.06000000000000005
yunli	4	9	2019-09-21	0.32999999999999996
samaneh	4	414	2019-09-21	0.010000000000000009
diwei	4	5	2019-09-21	0.8
darío	4	0	2019-09-21	
tamim	4	484	2019-09-21	0.99
darya	4	2472	2019-09-21	0.050000000000000044
shanlin	4	7	2019-09-21	0.57
thai	4	951	2019-09-21	0.78
zuojing	4	0	2019-09-21	
shann-ching	4	0	2019-09-21	
saliya	4	60	2019-09-21	0.44999999999999996
anirikh	4	0	2019-09-21	
shantenu	4	0	2019-09-21	
salva	4	9204	2019-09-21	0.97
jean-david	4	207	2019-09-21	0.97
shao-ke	4	0	2019-09-21	
chandramouli	4	29	2019-09-21	1.0
thales	4	211	2019-09-21	0.97
yongzhi	4	15	2019-09-21	1.0
sambasivarao	4	5	2019-09-21	1.0
jiren	4	8	2019-09-21	0.5
yongbing	4	9	2019-09-21	1.0
charless	4	31	2019-09-21	1.0
samiul	4	29	2019-09-21	0.97
samit	4	128	2019-09-21	0.98
davin	4	349	2019-09-22	0.91
dipayan	4	36	2019-09-21	1.0
jisoo	4	224	2019-09-21	0.36
shandian	4	0	2019-09-21	
yunming	4	2	2019-09-21	0.5
samik	4	60	2019-09-21	0.93
dirar	4	77	2019-09-21	1.0
jishnu	4	49	2019-09-21	0.98
samhita	4	5	2019-09-21	0.19999999999999996
dirk-jan	4	84	2019-09-21	1.0
jean-baka	4	1	2019-09-21	1.0
yongyue	4	6	2019-09-21	0.83
yutao	4	22	2019-09-21	0.91
chay	4	440	2019-09-22	0.67
sharmistha	4	25	2019-09-21	0.0
theoden	4	21	2019-09-21	1.0
chakravarthi	4	13	2019-09-21	1.0
che-wei	4	3	2019-09-21	1.0
saghi	4	107	2019-09-21	0.12
jinyuan	4	7	2019-09-21	0.86
janina	4	11062	2019-09-21	0.020000000000000018
anikó	4	0	2019-09-21	
safiyyah	4	23	2019-09-21	0.0
takeru	4	162	2019-09-21	0.99
jorn	4	618	2019-09-21	0.99
yong-jie	4	0	2019-09-21	
sharat	4	66	2019-09-21	0.97
daoqiang	4	0	2019-09-21	
sharlee	4	21	2019-09-21	0.38
sharlene	4	462	2019-09-21	0.020000000000000018
sae	4	444	2019-09-21	0.38
sadra	4	244	2019-09-21	0.63
anindita	4	144	2019-09-21	0.030000000000000027
saheli	4	17	2019-09-21	0.18000000000000005
saher	4	974	2019-09-21	0.87
sahra	4	3020	2019-09-21	0.040000000000000036
tallulah	4	87	2019-09-21	0.06000000000000005
jorng-tzong	4	0	2019-09-21	
janneke	4	1429	2019-09-21	0.020000000000000018
talia	4	1323	2019-09-21	0.030000000000000027
chanchai	4	170	2019-09-21	0.99
sajid	4	2076	2019-09-21	0.98
dariya	4	317	2019-09-21	0.040000000000000036
yutong	4	29	2019-09-21	0.31000000000000005
thao	4	643	2019-09-21	0.27
zuoheng	4	1	2019-09-21	1.0
darius	4	4595	2019-09-21	0.99
thasso	4	1	2019-09-21	1.0
domitilla	4	162	2019-09-21	0.010000000000000009
takumi	4	742	2019-09-21	0.97
said	4	48120	2019-09-21	0.97
caisheng	4	2	2019-09-21	0.5
tone	4	1381	2019-09-21	0.69
sotiris	4	2048	2019-09-21	0.99
chiaki	4	482	2019-09-21	0.15000000000000002
eunok	4	31	2019-09-21	0.13
pu	4	499	2019-09-21	0.53
przemysław	4	0	2019-09-21	
eunyoung	4	366	2019-09-21	0.040000000000000036
chuanxin	4	2	2019-09-21	1.0
kaikun	4	2	2019-09-21	0.5
priyam	4	66	2019-09-21	0.62
itoshi	4	2	2019-09-21	1.0
priti	4	239	2019-09-21	0.040000000000000036
chuanhua	4	5	2019-09-21	1.0
pritha	4	37	2019-09-21	0.10999999999999999
bronac	4	0	2019-09-21	
priscilla	4	11744	2019-09-21	0.020000000000000018
prisca	4	5670	2019-09-21	0.020000000000000018
jiaqiang	4	9	2019-09-21	1.0
jiashun	4	4	2019-09-21	1.0
itunuoluwa	4	19	2019-09-21	0.37
pufeng	4	1	2019-09-21	1.0
pushkala	4	4	2019-09-21	0.0
bruck	4	34	2019-09-21	0.76
yinghui	4	29	2019-09-21	0.38
ivani	4	118	2019-09-21	0.21999999999999997
sorina	4	1994	2019-09-21	0.020000000000000018
yinghua	4	56	2019-09-21	0.10999999999999999
soroush	4	504	2019-09-21	0.97
chuen	4	97	2019-09-21	0.72
itzhak	4	66	2019-09-21	1.0
eun-youn	4	0	2019-09-21	
iulian	4	5553	2019-09-21	0.99
punnee	4	13	2019-09-21	0.07999999999999996
iulia	4	5742	2019-09-21	0.030000000000000027
eunjee	4	35	2019-09-21	0.0
kaifang	4	2	2019-09-21	1.0
sourangshu	4	0	2019-09-21	
jiapeng	4	8	2019-09-21	1.0
antigone	4	165	2019-09-21	0.050000000000000044
prinal	4	3	2019-09-21	1.0
pratyaksha	4	1	2019-09-21	0.0
britt-marie	4	441	2019-09-21	0.010000000000000009
abhinita	4	0	2019-09-21	
spyros	4	2231	2019-09-21	0.99
pratip	4	15	2019-09-21	0.93
pratik	4	992	2019-09-21	1.0
evimaria	4	0	2019-09-21	
sreedhar	4	97	2019-09-21	0.99
sreekumaran	4	1	2019-09-21	1.0
chiao-feng	4	0	2019-09-21	
issaku	4	4	2019-09-21	0.75
srikumar	4	28	2019-09-21	1.0
umadevi	4	24	2019-09-21	0.0
umar	4	4010	2019-09-21	0.98
srilatha	4	24	2019-09-21	0.040000000000000036
spiros	4	3158	2019-09-21	0.99
brittney	4	171	2019-09-22	0.040000000000000036
andrija	4	809	2019-09-21	0.98
chuan-yi	4	0	2019-09-21	
priit	4	215	2019-09-21	1.0
jiaoyun	4	1	2019-09-21	0.0
evert-jan	4	44	2019-09-21	1.0
preston	4	772	2019-09-21	0.98
ullrich	4	114	2019-09-21	0.99
chuan-yun	4	1	2019-09-21	1.0
kaiqiao	4	1	2019-09-21	0.0
youngja	4	4	2019-09-21	0.0
jiaogen	4	0	2019-09-21	
spase	4	33	2019-09-21	0.94
amirhossein	4	389	2019-09-21	0.98
sunmi	4	207	2019-09-21	0.050000000000000044
preecha	4	315	2019-09-21	0.98
chuan-chun	4	0	2019-09-21	
supachai	4	233	2019-09-21	0.98
tú	4	0	2019-09-21	
sorachai	4	6	2019-09-21	1.0
chuhsing	4	1	2019-09-21	1.0
yingxi	4	6	2019-09-21	0.32999999999999996
yingtao	4	15	2019-09-21	0.4
tymoteusz	4	388	2019-09-21	0.99
aleena	4	189	2019-09-21	0.040000000000000036
tyra	4	499	2019-09-21	0.06999999999999995
qingchen	4	6	2019-09-21	1.0
jia-hong	4	0	2019-09-21	
qingbo	4	6	2019-09-21	1.0
qingbei	4	0	2019-09-21	
sona	4	4447	2019-09-21	0.08999999999999997
sonam	4	651	2019-09-21	0.37
qing-song	4	0	2019-09-21	
ermanno	4	1532	2019-09-21	1.0
zeljko	4	3536	2019-09-21	0.99
surajit	4	126	2019-09-21	0.99
erida	4	72	2019-09-21	0.07999999999999996
qingjiao	4	1	2019-09-21	0.0
eri	4	4139	2019-09-21	0.4
burkhart	4	18	2019-09-21	0.89
chung	4	1324	2019-09-21	0.81
erdi	4	4650	2019-09-21	0.98
chia-en	4	1	2019-09-21	0.0
erdinc	4	1519	2019-09-21	0.98
antigoni	4	367	2019-09-21	0.010000000000000009
soledad	4	5470	2019-09-21	0.020000000000000018
solena	4	118	2019-09-21	0.28
chun-yi	4	8	2019-09-21	0.75
solveig	4	927	2019-09-21	0.030000000000000027
chunchun	4	26	2019-09-21	0.38
qingming	4	4	2019-09-21	1.0
burke	4	82	2019-09-21	0.78
chun-yu	4	8	2019-09-21	0.63
qingliang	4	5	2019-09-21	1.0
tyrone	4	1536	2019-09-21	0.99
kaare	4	83	2019-09-21	0.95
zelmina	4	0	2019-09-21	
eugeni	4	213	2019-09-21	0.87
aldrin	4	1039	2019-09-21	0.98
etsuji	4	9	2019-09-21	1.0
bryn	4	361	2019-09-21	0.96
chul	4	456	2019-09-21	0.99
tzu-yu	4	1	2019-09-21	1.0
kai-tai	4	0	2019-09-21	
sooyoung	4	152	2019-09-21	0.41000000000000003
supratim	4	25	2019-09-21	0.96
qasim	4	1177	2019-09-21	0.99
antonietta	4	5167	2019-09-21	0.010000000000000009
eugeniya	4	66	2019-09-21	0.050000000000000044
jiadi	4	2	2019-09-22	0.5
young-suk	4	6	2019-09-21	0.67
bruz	4	24	2019-09-21	0.96
zeng	4	288	2019-09-21	0.63
tzu-hung	4	0	2019-09-21	
kaarel	4	65	2019-09-21	0.95
supreeta	4	2	2019-09-21	0.5
qijun	4	12	2019-09-21	0.92
chun-long	4	0	2019-09-21	
songting	4	5	2019-09-21	0.4
qihua	4	6	2019-09-21	0.83
surabhi	4	65	2019-09-21	0.030000000000000027
qifang	4	2	2019-09-21	0.0
soohyun	4	210	2019-09-21	0.30000000000000004
antonello	4	8999	2019-09-21	0.99
sook	4	540	2019-09-21	0.07999999999999996
espen	4	939	2019-09-21	1.0
yu-chun	4	8	2019-09-21	0.5
yu-ju	4	3	2019-09-21	0.32999999999999996
qianyun	4	3	2019-09-21	0.0
jiayin	4	25	2019-09-21	0.24
srilaxmi	4	2	2019-09-21	0.0
srinath	4	118	2019-09-21	1.0
srinivasa	4	159	2019-09-21	0.99
fangxin	4	1	2019-09-21	0.0
faramarz	4	257	2019-09-21	0.98
pierre-alain	4	508	2019-09-21	1.0
chiquito	4	120	2019-09-21	0.95
pierpaolo	4	4084	2019-09-21	0.99
vagisha	4	2	2019-09-21	0.5
piercesare	4	6	2019-09-21	1.0
vahan	4	260	2019-09-21	0.99
ching-yun	4	0	2019-09-21	
jian-hua	4	0	2019-09-21	
jian-long	4	0	2019-09-21	
suhail	4	859	2019-09-21	0.96
suhaimi	4	220	2019-09-21	0.97
isana	4	43	2019-09-21	0.14
kan	4	2375	2019-09-22	0.73
chih-chung	4	5	2019-09-21	1.0
pierre-antoine	4	380	2019-09-21	0.99
pierre-emmanuel	4	262	2019-09-21	1.0
pierre-etienne	4	71	2019-09-21	0.99
subra	4	75	2019-09-21	0.89
ishutesh	4	0	2019-09-21	
aaditya	4	100	2019-09-21	1.0
fangzhou	4	9	2019-09-21	0.78
ying-chih	4	1	2019-09-21	0.0
zexian	4	1	2019-09-21	1.0
anastassia	4	493	2019-09-21	0.030000000000000027
jianliang	4	10	2019-09-21	1.0
sudheer	4	270	2019-09-21	0.99
chloe	4	9856	2019-09-21	0.020000000000000018
sucheendra	4	0	2019-09-21	
vagheesh	4	0	2019-09-21	
jiankang	4	6	2019-09-21	0.83
pierre-louis	4	380	2019-09-21	0.98
chittibabu	4	7	2019-09-21	0.86
sujata	4	191	2019-09-21	0.010000000000000009
jiangtao	4	23	2019-09-21	1.0
phuc	4	272	2019-09-21	0.89
chih-min	4	2	2019-09-21	1.0
peyman	4	1351	2019-09-21	0.97
isabell	4	4458	2019-09-21	0.020000000000000018
petrus	4	1216	2019-09-21	0.92
valeriya	4	1417	2019-09-21	0.020000000000000018
chin-rang	4	0	2019-09-21	
isaak	4	594	2019-09-21	0.98
valmik	4	10	2019-09-21	0.9
faruck	4	17	2019-09-21	1.0
jiandong	4	19	2019-09-21	1.0
kanix	4	7	2019-09-21	0.71
sumeet	4	426	2019-09-21	0.97
chikatoshi	4	0	2019-09-21	
jianer	4	2	2019-09-21	1.0
chikako	4	240	2019-09-21	0.020000000000000018
peyton	4	350	2019-09-21	0.18000000000000005
chin-wen	4	0	2019-09-21	
phu	4	329	2019-09-21	0.85
philana	4	7	2019-09-21	0.0
jian-wei	4	3	2019-09-21	1.0
phoebe	4	1852	2019-09-21	0.030000000000000027
ching-hon	4	0	2019-09-21	
chindo	4	29	2019-09-21	0.97
alasdair	4	252	2019-09-21	0.99
sukjoon	4	9	2019-09-21	1.0
phi-vu	4	0	2019-09-21	
phan	4	695	2019-09-21	0.72
phenix-lan	4	0	2019-09-21	
chih-hsu	4	0	2019-09-21	
yovani	4	129	2019-09-21	0.86
sundarapandian	4	0	2019-09-21	
valeri	4	1703	2019-09-21	0.55
farshad	4	1056	2019-09-21	0.98
chon-kit	4	0	2019-09-21	
fangting	4	2	2019-09-21	0.0
pras	4	147	2019-09-21	0.93
jianling	4	7	2019-09-21	0.57
pozi	4	65	2019-09-21	0.91
chieh-chun	4	0	2019-09-21	
albrecht	4	308	2019-09-21	0.93
chieh-hua	4	0	2019-09-21	
pornpimol	4	55	2019-09-21	0.020000000000000018
fabricio	4	2082	2019-09-21	0.99
sungjin	4	256	2019-09-21	0.96
andrej-nikolai	4	0	2019-09-21	
steinn	4	3	2019-09-21	1.0
uriel	4	937	2019-09-21	0.95
pontus	4	1751	2019-09-21	0.99
facundo	4	1488	2019-09-21	0.98
fadi	4	9510	2019-09-21	0.95
stelios	4	4392	2019-09-21	0.99
youri	4	1791	2019-09-21	0.96
christl	4	178	2019-09-21	0.040000000000000036
prabhakaran	4	100	2019-09-21	0.98
eörs	4	0	2019-09-21	
younhee	4	34	2019-09-21	0.12
srinka	4	60	2019-09-21	0.020000000000000018
amadou	4	9765	2019-09-21	0.98
pranesh	4	78	2019-09-21	1.0
pranav	4	589	2019-09-21	0.99
jiajin	4	5	2019-09-22	0.6
ewoud	4	141	2019-09-21	0.99
eyad	4	1491	2019-09-21	0.98
prabina	4	9	2019-09-21	0.10999999999999999
prahlad	4	54	2019-09-21	0.98
eyke	4	18	2019-09-21	0.56
kaiwen	4	39	2019-09-21	0.79
uncheol	4	2	2019-09-21	1.0
stanca	4	208	2019-09-21	0.43000000000000005
ying-tsang	4	0	2019-09-21	
faezeh	4	227	2019-09-21	0.010000000000000009
yuling	4	45	2019-09-21	0.10999999999999999
po-yu	4	2	2019-09-21	1.0
su-chan	4	1	2019-09-21	1.0
amitabh	4	133	2019-09-21	0.99
pinglang	4	0	2019-09-21	
stéfan	4	0	2019-09-21	
kalina	4	1390	2019-09-21	0.040000000000000036
kalinga	4	20	2019-09-21	1.0
jiaming	4	66	2019-09-21	0.88
ishwor	4	25	2019-09-22	1.0
kalidas	4	29	2019-09-21	0.97
kalliopi	4	224	2019-09-21	0.010000000000000009
su-sen	4	0	2019-09-21	
kaloyan	4	129	2019-09-21	0.98
jianming	4	53	2019-09-21	1.0
youting	4	1	2019-09-21	0.0
pin-yen	4	0	2019-12-28	
youssef	4	38065	2019-09-21	0.97
chris-andre	4	3	2019-09-21	1.0
po-wei	4	1	2019-09-21	1.0
kalai	4	305	2019-09-21	0.53
amandeep	4	383	2019-09-21	0.83
stephenie	4	142	2019-09-21	0.010000000000000009
chien-hao	4	3	2019-09-21	1.0
po-ru	4	0	2019-09-21	
chien-hsiang	4	0	2019-09-21	
uros	4	1415	2019-09-21	1.0
iskra	4	243	2019-09-21	0.13
uthra	4	7	2019-09-21	0.29000000000000004
isis	4	2419	2019-09-21	0.06999999999999995
po	4	1215	2019-09-21	0.64
usha	4	504	2019-09-21	0.050000000000000044
chrisantha	4	3	2019-09-21	0.32999999999999996
pinyi	4	2	2019-09-21	0.0
fanchi	4	8	2019-09-21	0.75
július	4	0	2019-09-21	
sejoon	4	22	2019-09-21	1.0
elsje	4	189	2019-09-21	0.040000000000000036
smita	4	347	2019-09-21	0.020000000000000018
anshu	4	222	2019-09-21	0.65
izaskun	4	1002	2019-09-21	0.010000000000000009
juyoung	4	201	2019-09-21	0.4
jhang-wei	4	0	2019-09-21	
susanta	4	75	2019-09-21	1.0
zefeng	4	12	2019-09-21	0.92
qiyu	4	15	2019-09-21	0.67
chunhe	4	6	2019-09-21	1.0
tsz-kwong	4	0	2019-09-21	
chunrong	4	7	2019-09-21	0.29000000000000004
qiyuan	4	6	2019-09-21	0.83
radhakrishna	4	30	2019-09-21	1.0
byunghan	4	6	2019-09-21	1.0
eman	4	2638	2019-09-21	0.21999999999999997
slawomir	4	1902	2019-09-21	0.99
emine	4	20559	2019-09-21	0.030000000000000027
aleksej	4	716	2019-09-21	0.99
raamesh	4	3	2019-09-21	1.0
jón	4	0	2019-09-21	
simeone	4	229	2019-09-21	0.93
enoch	4	959	2019-09-21	0.98
emrah	4	37192	2019-09-21	0.97
simin	4	360	2019-09-21	0.12
bénédicte	4	0	2019-09-21	
yiqing	4	27	2019-09-21	0.56
tsute	4	1	2019-09-21	0.0
jhih-rong	4	0	2019-09-21	
chung-jui	4	1	2019-09-21	1.0
burçak	4	0	2019-09-21	
chi-man	4	0	2019-09-21	
izabella	4	3804	2019-09-21	0.020000000000000018
chunmei	4	62	2019-09-21	0.0
smruthy	4	0	2019-09-21	
børge	4	28	2019-09-21	1.0
sneh	4	77	2019-09-21	0.49
sima	4	3387	2019-09-21	0.17000000000000004
quanxin	4	2	2019-09-21	0.5
rabie	4	2709	2019-09-21	0.96
chung-yu	4	2	2019-09-21	1.0
enfeng	4	2	2019-09-21	1.0
zehava	4	15	2019-09-21	0.0
tsjerk	4	7	2019-09-21	1.0
jhuma	4	9	2019-09-21	0.10999999999999999
sina	4	9158	2019-09-21	0.31000000000000005
jihyoun	4	3	2019-09-21	0.32999999999999996
suzy	4	5534	2019-09-21	0.020000000000000018
zorana	4	747	2019-09-21	0.030000000000000027
juuso	4	831	2019-09-21	0.99
snezana	4	3537	2019-09-21	0.020000000000000018
suyan	4	37	2019-09-21	0.35
quinlyn	4	0	2019-09-21	
ji-gang	4	0	2019-09-21	
raibatak	4	1	2019-09-21	1.0
sushant	4	409	2019-09-21	0.99
chi-wei	4	4	2019-09-21	1.0
tunca	4	179	2019-09-21	0.96
zechen	4	0	2019-09-21	
cibele	4	133	2019-09-21	0.030000000000000027
sing-hoi	4	0	2019-09-21	
busiku	4	5	2019-09-21	0.19999999999999996
błażej	4	0	2019-09-21	
sim	4	4370	2019-09-21	0.73
engin	4	24658	2019-09-21	0.97
ji-hong	4	8	2019-09-21	1.0
rajkumar	4	573	2019-09-21	0.99
ji-hyun	4	82	2019-09-22	0.29000000000000004
junyi	4	39	2019-09-21	0.74
raeece	4	0	2019-09-21	
yishan	4	24	2019-09-21	0.20999999999999996
chi-ming	4	6	2019-09-21	1.0
en-yu	4	1	2019-09-21	1.0
justine	4	25925	2019-09-21	0.050000000000000044
raimund	4	616	2019-09-21	0.99
rafel	4	559	2019-09-21	0.98
tsung-han	4	5	2019-09-21	1.0
qinmin	4	4	2019-09-21	0.5
rainey	4	32	2019-09-21	0.47
izabela	4	19871	2019-09-21	0.020000000000000018
raman	4	1211	2019-09-21	0.94
triinu	4	91	2019-09-21	0.030000000000000027
ramanuja	4	2	2019-09-21	1.0
young-joon	4	20	2019-09-21	1.0
skander	4	1801	2019-09-21	0.98
sohyun	4	203	2019-09-21	0.030000000000000027
en-shiun	4	0	2019-09-21	
emilia	4	26372	2019-09-21	0.020000000000000018
sita	4	1127	2019-09-21	0.10999999999999999
byounggun	4	3	2019-09-21	1.0
rajanikanth	4	18	2019-09-21	1.0
rafick-pierre	4	0	2019-09-21	
chunwei	4	20	2019-09-21	1.0
sisi	4	7267	2019-09-21	0.16000000000000003
soile	4	232	2019-09-21	0.09999999999999998
zeinab	4	1310	2019-09-21	0.020000000000000018
simonas	4	136	2019-09-21	0.98
tsung-ting	4	1	2019-09-21	1.0
jurica	4	145	2019-09-21	0.97
qingyi	4	12	2019-09-21	0.83
tsung	4	53	2019-09-21	0.94
sirajul	4	35	2019-09-21	1.0
simonetta	4	2936	2019-09-21	0.010000000000000009
svenn	4	108	2019-09-21	0.99
simina	4	598	2019-09-21	0.06000000000000005
tsvi	4	14	2019-09-21	1.0
izzet	4	4372	2019-09-21	0.97
chunyan	4	62	2019-09-21	0.030000000000000027
qiongshi	4	0	2019-09-21	
yu-en	4	2	2019-09-21	0.5
just	4	7601	2019-09-21	0.6
svenja	4	6701	2019-09-21	0.030000000000000027
silpa	4	23	2019-09-21	0.13
trinad	4	2	2019-09-21	1.0
soheila	4	265	2019-09-21	0.040000000000000036
yun-shien	4	0	2019-09-21	
quanquan	4	17	2019-09-21	0.47
raghunandan	4	24	2019-09-21	1.0
cisca	4	267	2019-09-21	0.040000000000000036
sohini	4	30	2019-09-21	0.0
raf	4	6241	2019-09-21	0.95
deb	3	2468	2019-09-21	0.08999999999999997
sin	3	3160	2019-09-21	0.6
charity	3	1973	2019-09-21	0.030000000000000027
mayumi	3	1075	2019-09-21	0.020000000000000018
aakash	3	612	2019-09-21	1.0
svava	3	16	2019-09-21	0.06000000000000005
mayank	3	1107	2019-09-22	0.99
je	3	3585	2019-09-22	0.59
haleh	3	223	2019-09-21	0.010000000000000009
aarthi	3	48	2019-09-21	0.020000000000000018
anirudh	3	239	2019-09-21	0.98
barclay	3	78	2019-09-21	0.94
shuta	3	37	2019-09-21	1.0
shuqi	3	11	2019-09-21	0.27
hernando	3	555	2019-09-21	0.98
sung-min	3	51	2019-09-21	0.98
hallgeir	3	38	2019-09-21	0.97
je-keun	3	0	2019-09-21	
youtao	3	1	2019-09-21	1.0
debashish	3	67	2019-09-21	1.0
xing-wang	3	0	2019-09-21	
hongda	3	9	2019-09-22	1.0
tancred	3	7	2019-09-21	1.0
jianpeng	3	12	2019-09-21	0.92
lai-ping	3	0	2019-09-21	
jin-long	3	0	2019-09-21	
su-shing	3	0	2019-09-21	
maíra	3	0	2019-09-21	
de-chen	3	0	2019-09-22	
stergios	3	514	2019-09-21	1.0
baoxue	3	1	2019-09-21	1.0
han-lin	3	4	2019-09-21	0.5
baofeng	3	6	2019-09-21	1.0
shang-hao	3	0	2019-09-21	
matthew-alan	3	0	2019-09-21	
bao-ling	3	0	2019-09-21	
jisen	3	2	2019-09-21	0.5
yongyong	3	42	2019-09-21	0.74
zhili	3	15	2019-09-21	0.53
charlène	3	0	2019-09-21	
yulong	3	44	2019-09-21	0.95
shangwei	3	7	2019-09-21	0.71
yulun	3	8	2019-09-21	0.37
hong-mei	3	0	2019-09-21	
concepción	3	1	2019-09-21	1.0
yumei	3	58	2019-09-21	0.030000000000000027
han-ming	3	1	2019-09-21	1.0
kuang-chi	3	0	2019-09-21	
ludvig	3	428	2019-09-21	0.97
sungsoo	3	110	2019-09-21	0.98
chunxuan	3	0	2019-09-21	
darwin	3	3688	2019-09-21	0.99
stathis	3	1373	2019-09-21	0.99
jianxiao	3	1	2019-09-21	0.0
shannan	3	87	2019-09-21	0.09999999999999998
shanrong	3	0	2019-09-21	
şenay	3	0	2019-09-21	
xueyi	3	10	2019-09-21	0.30000000000000004
xueya	3	3	2019-09-21	0.0
yukun	3	23	2019-09-21	0.78
matei	3	2096	2019-09-21	0.64
mat	3	15848	2019-09-21	0.92
shunmin	3	2	2019-09-21	0.5
conan	3	847	2019-09-21	0.95
lacey	3	440	2019-09-21	0.050000000000000044
xiongfei	3	6	2019-09-21	1.0
ashwani	3	437	2019-09-21	0.98
jitka	3	19160	2019-09-21	0.010000000000000009
xinchun	3	7	2019-09-21	0.71
shakuntala	3	14	2019-09-21	0.0
yunqi	3	7	2019-09-21	0.43000000000000005
jihyeon	3	95	2019-09-21	0.15000000000000002
liesbeth	3	1872	2019-09-21	0.010000000000000009
maurício	3	0	2019-09-21	
you-qiang	3	0	2019-09-21	
sung-young	3	3	2019-09-21	1.0
shameek	3	8	2019-09-21	1.0
asier	3	4039	2019-09-21	0.99
shuo-yen	3	0	2019-09-21	
yuliang	3	27	2019-09-21	0.93
ang	3	2025	2019-09-21	0.43000000000000005
davor	3	1769	2019-09-21	0.99
maura	3	3908	2019-09-22	0.020000000000000018
sini	3	981	2019-09-21	0.18999999999999995
shamit	3	16	2019-09-21	0.94
jin-xiong	3	0	2019-09-21	
cian	3	305	2019-09-21	0.89
davit	3	747	2019-09-21	0.99
anette	3	4784	2019-09-21	0.020000000000000018
herty	3	65	2019-09-22	0.22999999999999998
sylvaine	3	1033	2019-09-21	0.020000000000000018
aneta	3	46548	2019-09-21	0.020000000000000018
lih-ching	3	0	2019-09-21	
jihae	3	56	2019-09-21	0.06999999999999995
heewook	3	6	2019-09-21	0.83
ashraful	3	71	2019-09-21	0.99
mansi	3	287	2019-09-21	0.24
magdi	3	2321	2019-09-21	0.27
heming	3	16	2019-09-21	0.88
seong-eui	3	0	2019-09-21	
jian-xin	3	0	2019-09-22	
mengchi	3	1	2019-09-21	1.0
chao-hui	3	0	2019-09-21	
xingran	3	1	2019-09-21	1.0
